step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,5,27.0,1.5,4.330981037662972,0,0.0,0.6438989802082727,1,3.0,0.23629474149549476,1,1.0,0.0007390407412360782,0,0.0,1.0,0,0.0,1.0,0,0.0,0.45656804217453706,1,6.0,0.057794518407689795,0,0.0,1.0,2,17.0,0.0,0,0.0,0.41927605899209625,0,0.0,1.0,5,27.0
60.0,9,61.0,3.05,3.586833505970328,1,2.0,0.413797947947072,1,8.0,0.23107612072972084,2,6.0,0.0,0,0.0,0.2697613765657655,0,0.0,1.0,0,0.0,0.008691301528030932,3,18.0,0.1066538047817799,0,0.0,1.0,2,27.0,0.0,0,0.0,0.13112165196441017,0,0.0,0.9504894663345607,9,61.0
65.0,14,117.0,5.571428571428571,1.9345347152360306,2,8.0,0.10500657093555033,1,13.0,0.090505773251798,1,11.0,0.23635585125345196,0,0.0,0.3466964795615465,1,0.0,0.0,1,5.0,1.096413309446759e-05,4,37.0,0.0,0,0.0,1.0,2,37.0,0.3318113551410666,1,4.0,0.1804085229224856,1,2.0,0.0011720053481937436,14,117.0
70.0,16,188.0,8.545454545454545,1.5151233774614978,2,18.0,0.08893393241457807,1,18.0,0.29186094037129157,1,16.0,0.2690327396062561,1,3.0,0.0001884850772821725,1,0.0,0.3417136026351225,1,10.0,0.0729334789089398,4,57.0,0.0,0,0.0,1.0,2,47.0,0.0,2,12.0,0.00021027794541473958,1,7.0,0.0,16,188.0
75.0,17,265.0,11.521739130434783,1.6462248083928588,2,28.0,0.04477478082215672,2,25.0,0.21008901967209592,1,22.0,0.09015086575226262,1,8.0,0.0,0,0.0,0.839815939127407,1,15.0,0.20976466252790324,4,77.0,0.0,0,0.0,0.6541600100186444,2,57.0,0.0,2,22.0,0.0,1,12.0,0.0,16,266.0
80.0,18,347.0,14.458333333333334,1.1451016972575436,2,38.0,0.1604573133738352,2,35.0,0.0,1,26.0,0.0,1,13.0,0.0,1,0.0,0.0,2,22.0,0.00044701068231827416,4,97.0,0.0,0,0.0,0.4042724623428614,2,67.0,0.0,2,32.0,0.0,1,17.0,0.0,18,347.0
85.0,18,437.0,16.807692307692307,1.1905187522717375,2,48.0,0.0026271800832813924,2,45.0,0.06553418406741711,1,31.0,0.0,1,18.0,0.0,0,0.0,0.32977888402024075,2,32.0,0.0,4,117.0,0.0,1,5.0,0.11893642501743812,2,77.0,0.0,2,42.0,0.0,1,22.0,0.0,18,437.0
90.0,20,534.0,19.071428571428573,1.4384934972044643,3,63.0,0.0924703707764822,2,55.0,0.14840871952066292,1,36.0,0.0,1,23.0,0.12219920153330478,0,0.0,0.1875130251182713,2,42.0,0.0,4,137.0,0.0,2,12.0,0.0006715611178647883,2,87.0,0.0,2,52.0,0.0,1,27.0,0.0,20,534.0
95.0,2,6.0,0.2,6.014017051114,0,0.0,0.621344114518562,0,0.0,0.52249158627554,0,0.0,0.2839121695138178,0,0.0,0.395143397954297,1,5.0,0.46278808994245846,0,0.0,0.2536437833037235,0,66.0,0.24443488915977069,0,0.0,0.6849299343306636,0,0.0,1.0,0,0.0,0.9665038489847886,0,0.0,1.0,1,71.0
100.0,2,14.0,0.4827586206896552,6.683581750015452,0,0.0,0.2860558405970792,0,0.0,0.6212736793530683,0,0.0,0.4121533941730852,1,4.0,0.42663940823816054,1,10.0,0.5333975884765633,0,0.0,0.6162656036983624,0,0.0,1.0,0,0.0,0.020798319522735174,0,1.0,0.9726449402988158,0,0.0,1.0,0,0.0,0.2427363357320675,2,15.0
105.0,7,40.0,1.2903225806451613,5.829557228898922,1,4.0,0.27648701313301693,0,0.0,0.2508209986048284,1,4.0,0.17270836074532947,1,9.0,0.19620103118261395,2,18.0,0.38787657937726805,1,1.0,0.0032670497526951156,0,0.0,0.3019678599194131,1,5.0,0.6562060834424472,0,3.0,0.4329051818803716,0,0.0,0.9598511741238998,0,0.0,0.4151530519895126,7,44.0
110.0,12,87.0,2.806451612903226,5.530703488023973,2,5.0,0.2784635305584338,0,0.0,0.6782477992826619,2,13.0,0.4790290036465212,1,14.0,0.4490782926938608,3,33.0,0.15295955280573023,1,6.0,0.0,0,0.0,0.3337985315718608,1,10.0,0.48361985330112134,0,3.0,0.5980859972777547,0,0.0,1.0,1,3.0,0.34468986759777537,11,87.0
115.0,14,147.0,5.444444444444445,3.723128652499206,1,10.0,0.3736779268281254,0,0.0,1.0,3,25.0,0.003913227765802943,1,19.0,0.01396583610925158,4,53.0,0.14894100167848218,1,11.0,0.0,1,3.0,0.00011386651072310798,1,15.0,0.0,0,0.0,0.276770561132239,1,0.0,0.17561625860454347,1,8.0,0.0,14,144.0
120.0,17,226.0,8.37037037037037,2.7275389933025953,2,15.0,0.1819385910997524,0,0.0,0.23561682608684134,5,49.0,1.6912160835096458e-06,2,29.0,0.0,4,73.0,0.0,1,16.0,0.0,1,8.0,0.12176168846901626,1,20.0,0.15958164163791214,0,0.0,0.6718025352801642,0,0.0,0.5205522281106285,1,13.0,0.0,17,223.0
125.0,17,309.0,11.444444444444445,1.8552060772135501,1,20.0,0.4296461639315575,0,0.0,0.4600721288425982,5,74.0,0.0,2,39.0,0.08661815597238222,4,93.0,0.0,1,21.0,0.0,1,13.0,0.09594524589155201,1,25.0,0.33994984017124896,1,3.0,0.0769136487705663,0,0.0,0.21681107458580096,1,18.0,0.0,17,306.0
130.0,20,404.0,14.428571428571429,1.9414187927986377,1,25.0,0.3791468898660637,0,0.0,1.0,5,99.0,0.0,2,49.0,0.3140113291972713,4,113.0,0.03922089362332563,1,26.0,0.0,2,22.0,2.5604804586468008e-05,1,30.0,0.0,1,8.0,0.21956008584401798,1,4.0,5.2769306462520755e-05,1,23.0,0.0,19,399.0
135.0,21,499.0,17.821428571428573,0.9435358790168629,1,30.0,0.026700119491370904,0,0.0,1.0,5,124.0,0.0,2,59.0,0.0,5,134.0,0.00019539127872964635,1,31.0,0.0,2,32.0,0.0,1,35.0,0.0,2,14.0,0.09981260454638798,1,9.0,0.0,1,28.0,0.16178146793859063,21,496.0
140.0,2,4.0,0.13333333333333333,4.263826977619997,0,0.0,0.4263802169977866,0,0.0,0.3030028944523743,0,41.0,0.20718665835558375,0,0.0,0.26841239250350496,0,63.0,0.15642853801699727,0,0.0,0.38392644926602987,0,10.0,0.33029988046972747,0,0.0,1.0,2,4.0,0.16943959364417666,0,0.0,1.0,0,0.0,0.5345659647845945,2,118.0
145.0,3,16.0,0.5333333333333333,6.138661798447572,0,0.0,0.6160939836643899,0,0.0,0.4582381335130943,0,6.0,0.5889859654972662,0,0.0,0.6684774295994533,0,3.0,0.335783330197705,0,0.0,0.6163520103271584,0,0.0,0.6817097860737316,0,0.0,0.6068142484914534,2,13.0,0.07467426256562372,0,0.0,1.0,1,3.0,6.497114331133616e-05,3,25.0
150.0,9,42.0,1.5555555555555556,4.905154002162351,0,0.0,0.23239806486082115,0,0.0,0.6343277601715491,0,0.0,0.5103994189286705,0,0.0,0.9317093715442532,1,0.0,0.0,1,2.0,0.000742396433634187,2,4.0,8.773656099774004e-05,1,1.0,0.49067180064533916,3,27.0,0.08898923757788388,0,0.0,1.0,1,8.0,0.0,9,42.0
155.0,13,91.0,3.5,2.7958881710065784,0,0.0,0.5474409753464559,0,0.0,1.0,0,0.0,0.45127754142126947,1,2.0,0.3662331051570004,0,0.0,0.2168828704669308,1,7.0,0.20980761801184655,3,14.0,0.0,3,9.0,0.05125825799769371,4,46.0,0.137579108761592,0,0.0,1.0,1,13.0,0.0,13,91.0
160.0,14,156.0,6.0,2.97961510873697,1,2.0,0.04194082893449135,0,0.0,1.0,0,0.0,0.8630394578746368,1,7.0,0.2736901912328193,0,0.0,0.3767845417050221,1,12.0,0.4063319810791432,2,24.0,0.16732220921301955,4,27.0,6.12571876299962e-05,4,66.0,0.0,0,0.0,1.0,1,18.0,0.08247429143129728,14,156.0
165.0,17,238.0,8.814814814814815,2.031394021565469,1,7.0,0.2910999084675594,0,0.0,0.15662359988184543,0,0.0,1.0,3,22.0,0.052756465253683195,0,0.0,0.09674479272999564,1,17.0,0.6183258843471552,3,36.0,0.00021902209170674295,4,47.0,0.006047261553473855,4,86.0,0.0,0,0.0,1.0,1,23.0,0.25353925997161786,17,238.0
170.0,20,335.0,11.964285714285714,1.9195438469547041,1,12.0,0.19140131702086757,0,0.0,0.7748181963292424,0,0.0,0.9669746948168687,3,37.0,0.13054136536693117,1,5.0,0.03502155459834196,1,22.0,0.0,3,51.0,0.050126461102030916,5,71.0,0.0,4,106.0,0.0,0,0.0,1.0,2,31.0,1.3910710357145367e-05,20,335.0
175.0,21,437.0,15.068965517241379,1.3634453658862757,1,17.0,0.1694713499490723,1,2.0,0.0025539009136835325,0,0.0,0.45270365021533354,3,52.0,0.0,1,10.0,0.18062732297956696,1,27.0,0.0,3,66.0,0.12103770492849297,5,96.0,0.0,4,126.0,0.0,0,0.0,0.675698681383339,2,41.0,0.0,21,437.0
180.0,24,548.0,18.266666666666666,0.7110963071136259,1,22.0,0.20827908356608302,1,7.0,0.0,0,0.0,1.0,4,67.0,0.163578214272125,1,15.0,0.059761057505881836,1,32.0,0.0,5,87.0,0.0008778582765258606,5,121.0,0.0,4,146.0,0.0,0,0.0,0.09545326844236131,2,51.0,0.0,24,548.0
185.0,2,4.0,0.11764705882352941,3.9658863392736405,0,0.0,0.01776769640288772,0,0.0,1.0,0,0.0,0.30046456134249205,0,22.0,0.3371778095745218,1,4.0,0.46826689609518307,0,0.0,1.0,0,27.0,0.15957474280549733,0,69.0,0.14861450077884894,0,30.0,0.4962814466119911,1,0.0,0.1248348951776073,0,0.0,0.6835785132823557,2,152.0
190.0,6,20.0,0.5263157894736842,5.209094616308412,1,5.0,0.09241821975137038,0,0.0,0.6074190967320295,0,0.0,0.28576650546191146,2,7.0,0.16503429886376825,2,9.0,0.23351661917424493,0,0.0,1.0,1,7.0,0.34337779388218453,0,42.0,0.34920270144473187,0,1.0,0.4595290074550564,0,0.0,0.6294098103095506,0,0.0,0.014995970926039293,6,71.0
195.0,13,61.0,1.6486486486486487,4.500291366979767,1,10.0,0.11756739744047175,0,0.0,1.0,1,4.0,3.0031909831323465e-05,3,18.0,0.12909761938340142,1,14.0,0.19943879018327398,0,0.0,0.6933198261322043,1,0.0,0.1786599659469034,1,19.0,0.19871436323407143,0,1.0,0.7693035673166231,2,2.0,0.4130812547714263,1,5.0,0.054078604652118466,11,73.0
200.0,16,133.0,3.41025641025641,3.883215688462774,2,19.0,4.1627582011967923e-05,0,0.0,0.08640082104865543,2,9.0,0.0,3,33.0,0.11558002292897779,2,24.0,0.1884553070148711,0,0.0,0.7074443415278335,0,0.0,0.6391943468587523,2,10.0,0.22942921255443305,0,0.0,0.04515918836659753,2,12.0,0.20516167125156057,1,10.0,0.23716602011374643,14,117.0
205.0,21,216.0,5.142857142857143,3.8569726147091257,2,29.0,0.284972111277139,0,0.0,0.5758434425180199,1,14.0,0.21184736223051026,4,50.0,0.01681518743052659,3,39.0,0.3035767211577747,1,1.0,0.12051865340026974,0,0.0,1.0,2,20.0,0.0,0,0.0,0.3608426689099655,3,25.0,0.0002601723389937622,1,15.0,0.4241112289347032,17,193.0
210.0,21,294.0,6.681818181818182,3.947981940738565,2,39.0,0.21733361181284983,1,1.0,0.1613062539292633,1,19.0,0.0,4,74.0,0.2617891311657987,4,57.0,0.0720320117159273,1,5.0,0.27675763003630954,0,0.0,1.0,2,30.0,0.09988281360079411,1,5.0,0.1778245320541049,3,45.0,0.21163604630262564,1,20.0,0.30183152939845076,20,295.0
215.0,21,396.0,8.608695652173912,3.8725740464595098,2,49.0,0.0,1,5.0,0.2361526073708082,1,24.0,0.21972451026662534,4,94.0,0.19975631010257536,4,77.0,0.22393548094647442,1,10.0,0.3815023668803745,0,0.0,0.9189750615030122,2,40.0,0.2891305596678033,0,5.0,0.40074311702315757,4,62.0,0.1949005521963192,1,25.0,0.0,20,391.0
220.0,24,479.0,10.644444444444444,3.1241955665339427,2,59.0,0.2923537026739654,2,11.0,0.26965751476255967,1,29.0,0.46193232911263404,4,110.0,0.10820442255247562,4,97.0,0.0778719514754657,1,15.0,0.04758154768634824,0,0.0,0.016070936976870048,3,55.0,0.22862872020722266,1,2.0,0.3287695169198837,5,82.0,0.22043939553521644,1,30.0,0.1380717743031298,24,490.0
225.0,28,571.0,12.148936170212766,2.6964791519448066,2,69.0,0.34251437976662846,2,18.0,0.14850733433913954,1,34.0,0.29663420284879405,4,125.0,0.06736692982401707,5,117.0,0.2233674606315108,1,20.0,0.23539356239944312,1,4.0,0.48356259987699407,3,70.0,0.0,3,13.0,6.460819225024041e-05,5,104.0,0.04577134914721304,1,35.0,0.5163571551909047,28,609.0
230.0,7,13.0,0.2708333333333333,3.537708077288471,0,30.0,0.35286300934791576,1,2.0,0.2618394449449134,1,3.0,0.13754684686947083,1,68.0,0.15442677216722625,3,50.0,0.1667405216390554,0,0.0,0.008172374999661933,0,0.0,0.27061248554535,0,41.0,0.18012064426388366,0,4.0,0.273529639703815,0,29.0,0.15807390771644653,1,2.0,0.20718292877036512,7,229.0
235.0,12,65.0,1.4444444444444444,4.519217941327229,2,34.0,0.1529261379833061,0,1.0,0.408511018938602,2,13.0,0.22425313232944707,1,35.0,0.24647872303643223,5,27.0,0.002486597457875087,1,5.0,0.32015979580186515,0,0.0,0.4239845582999648,0,12.0,0.5341835240014101,0,0.0,0.4685085080123992,0,0.0,0.6754269199700673,1,7.0,0.09860686103521604,12,134.0
240.0,21,145.0,2.9591836734693877,2.822078139266283,3,48.0,0.22332942635380704,1,2.0,0.20035538796138586,4,24.0,0.1271920904179719,1,40.0,0.0,6,57.0,0.0,1,10.0,0.36520676327935603,0,0.0,0.26685541277869695,0,0.0,0.3044548297019919,1,3.0,0.16247550512620942,1,1.0,0.0017291623825628347,2,16.0,0.0,20,201.0
245.0,30,277.0,5.653061224489796,2.14133227927948,3,63.0,0.23304910447077748,2,13.0,0.048059714437947605,5,43.0,0.1194364533468661,1,45.0,0.3513359818672541,6,87.0,0.0,2,17.0,0.08625395579011429,4,15.0,0.11959712348698098,1,3.0,0.00011237138720779702,3,17.0,0.14766638036104074,1,6.0,0.0,2,26.0,0.0,30,335.0
250.0,32,429.0,8.9375,2.0318682060797464,3,78.0,0.0,2,21.0,0.2895603114974573,4,63.0,0.23401201176855216,2,53.0,0.20238663752776237,6,117.0,0.07223552878801161,2,27.0,0.18515007455329235,4,35.0,0.06218009497388401,1,8.0,8.246572125751767e-06,5,36.0,0.0035887418818350467,1,11.0,0.26161971147317215,2,36.0,0.0,32,485.0
255.0,38,601.0,11.557692307692308,1.762874393093785,3,93.0,0.24120883647037833,3,33.0,0.002014073937092471,4,83.0,0.11015680996090542,4,68.0,0.2078362037798485,7,148.0,0.03836153843126647,2,37.0,0.0033405051722627216,4,55.0,0.11291343226301395,2,13.0,0.39665468914168134,6,65.0,0.0,1,16.0,0.2869287110103971,2,46.0,0.04358480144105143,38,657.0
260.0,40,792.0,14.4,1.216711104515279,3,108.0,0.0,3,48.0,0.0,4,103.0,0.1465840116398168,3,83.0,0.24819575426188678,8,185.0,0.00022656996531338492,3,51.0,0.05271422473287989,4,75.0,0.09208460413409818,2,20.0,0.11373405931212137,6,95.0,0.02706093597674547,2,24.0,2.9028614423087072e-05,2,56.0,0.13450076511026274,40,848.0
265.0,44,1001.0,17.56140350877193,1.1977817600206506,3,123.0,0.0,3,63.0,0.0,5,128.0,0.13818271357985426,4,101.0,0.12399038677094817,8,225.0,0.0,3,66.0,0.119471249165794,4,95.0,0.16298366208446802,3,31.0,0.13061535798199367,6,125.0,0.019792664791032206,2,34.0,0.0,2,66.0,0.0036958610036582976,43,1057.0
270.0,50,1234.0,20.566666666666666,0.850800142359725,3,138.0,0.0,3,78.0,0.0,6,158.0,0.1076179259622022,4,121.0,0.0,9,265.0,0.0,3,81.0,0.25244591102321623,6,121.0,0.0788231299503278,4,47.0,0.0014845307913892915,7,156.0,0.002499904002756517,2,44.0,0.020599848266491756,3,81.0,0.05056166922476503,50,1290.0
275.0,3,8.0,0.12698412698412698,3.3687776204737716,0,64.0,0.29245479202945895,0,0.0,1.0,0,90.0,0.14633852049214377,0,46.0,0.27822651078378335,0,153.0,0.1653199693396402,0,0.0,0.33909360621952594,1,40.0,0.16580549456846236,0,7.0,0.23782978501169053,0,77.0,0.2310730632855275,0,0.0,0.4165739672727791,0,6.0,0.3111349632989908,1,483.0
280.0,9,42.0,0.6461538461538462,6.348361098275825,0,0.0,0.6769965625593372,1,0.0,0.364130186798748,1,27.0,0.40641475546048383,0,22.0,0.5039665378540588,2,41.0,0.44983909772854813,0,0.0,0.6268735751050579,2,17.0,0.09748639540701533,0,0.0,0.5317518039419832,0,2.0,0.5772299431955582,1,1.0,0.4739757474800492,0,0.0,0.5240191376230685,7,110.0
285.0,14,87.0,1.5535714285714286,5.352032736516945,0,0.0,1.0,0,0.0,0.730575092933802,2,11.0,0.3031888305909002,0,0.0,0.2476604464054936,4,58.0,0.13751478475985088,1,1.0,0.22484612233235912,3,31.0,0.0,0,0.0,0.6614867262580917,1,2.0,0.26012333135438154,1,6.0,0.4977868026408893,1,1.0,0.3662245888198666,13,110.0
290.0,19,107.0,1.9814814814814814,4.0050631134690695,1,0.0,0.39115258495127514,1,13.0,0.31342752528526874,2,21.0,0.42556608246306993,0,0.0,0.44912144082106803,5,83.0,0.09421659637956337,2,18.0,0.08967458716879793,1,25.0,0.18800421264212439,0,0.0,0.6753143833845607,2,10.0,6.032266154056217e-05,3,17.0,0.19319145695754397,2,8.0,0.14503403565759068,19,195.0
295.0,24,216.0,4.0,3.7205513518863316,0,0.0,0.6108161354680088,2,23.0,0.3450768050444385,2,31.0,0.18993065832322922,0,0.0,0.3724495423188706,6,59.0,0.1791822631784799,2,28.0,0.26836401287351186,1,25.0,0.03375312441271026,1,2.0,0.20476506177303594,3,20.0,0.22057624555696398,3,63.0,0.06208772917048282,3,22.0,0.18454775222361078,23,273.0
300.0,25,335.0,6.7,3.2026872789582344,0,0.0,1.0,2,21.0,0.2187540968120065,2,41.0,0.15556897645758097,0,0.0,1.0,6,82.0,0.19085379224616206,2,28.0,0.09177168030563931,2,34.0,2.715300790696148e-05,1,7.0,1.0094598709675614e-05,3,30.0,0.32781756067534784,3,78.0,0.14129005351512683,3,37.0,0.3363056084567249,24,358.0
305.0,29,471.0,9.42,2.3218492345285715,0,0.0,1.0,3,35.0,0.19949258288411506,2,51.0,0.25735038563827806,0,0.0,0.4117200274073546,6,111.0,0.04710439705765111,3,43.0,0.2563553347897796,2,44.0,0.05647702839077539,1,12.0,0.1310894152369491,3,43.0,0.08843585341616589,3,62.0,0.05039415629724716,4,58.0,0.27672716633497213,27,459.0
310.0,27,588.0,11.76,2.325539095377855,0,0.0,1.0,3,50.0,0.2116140701087144,2,61.0,0.0741580205054792,0,0.0,0.7215342795686019,6,157.0,0.17376883371935017,3,58.0,0.04619977470717527,2,54.0,0.1445923707352017,1,17.0,0.25979741102638715,2,50.0,0.09687759162260164,4,81.0,1.9080401418582307e-05,4,78.0,0.15078108415339822,27,606.0
315.0,33,740.0,14.509803921568627,1.7619705518873479,0,0.0,1.0,5,71.0,0.11299742496903063,3,71.0,0.12045402939989476,0,0.0,1.0,7,189.0,0.06831204681022075,4,78.0,0.1748387905340976,2,64.0,0.0,2,27.0,0.2747064852151723,2,60.0,0.14977474352937675,4,101.0,0.03184487649472643,4,96.0,0.0,33,757.0
320.0,11,52.0,0.9629629629629629,3.5580447196314706,0,0.0,0.6849637449525169,1,24.0,0.2691714798093932,0,0.0,0.6122073279746252,0,0.0,0.24926047192619816,5,148.0,0.08972296795964216,1,26.0,0.3286772216613092,1,20.0,0.1394419303823319,1,9.0,0.13974793134685035,1,4.0,0.15013393078864753,0,38.0,0.25387013407104075,0,40.0,0.21912618403128414,10,309.0
325.0,12,95.0,1.6666666666666667,4.947498897841646,1,1.0,0.29467138845320334,1,10.0,0.38003921185406053,0,0.0,0.6240437732273428,0,0.0,0.5744534389629289,3,101.0,0.10582412625109652,3,32.0,0.25211073876947154,0,0.0,0.32272546960003323,1,8.0,0.2536098821637574,3,14.0,0.369337188342711,0,0.0,0.42404614616292924,0,0.0,0.41444619464077487,12,166.0
330.0,18,170.0,3.269230769230769,3.101806011413512,1,6.0,0.2210838338293304,4,25.0,0.04408187815997608,0,0.0,0.3529606985092388,0,0.0,0.6541901002373598,3,88.0,0.13729693924966682,3,47.0,0.1833531916972913,0,0.0,0.3015614748970628,1,13.0,0.008898711116889738,3,28.0,0.23031163598977156,3,11.0,0.11627191483144465,0,0.0,0.25749464027411734,18,218.0
335.0,26,286.0,5.296296296296297,3.4695024000027446,2,14.0,0.3149022894692127,5,50.0,2.0402236755418855e-06,0,0.0,0.5633080830723299,0,0.0,0.3188159878606331,3,73.0,0.0,3,62.0,0.20132204698142925,2,7.0,0.29301371560551487,2,23.0,0.327164704888163,5,48.0,0.13561756448451312,2,21.0,0.24882364434667345,1,5.0,0.40855295124037333,25,303.0
340.0,31,427.0,8.54,1.832170511419884,2,26.0,0.13826554473311597,5,75.0,0.02091876109100742,0,0.0,1.0,0,0.0,0.38216707566798247,3,88.0,0.0,4,80.0,0.1629654989170975,2,17.0,0.0,3,34.0,0.14358074622997136,6,77.0,0.0109438757826837,2,27.0,0.18969520893711617,2,41.0,0.2714140597531157,29,465.0
345.0,33,583.0,11.431372549019608,2.1145904325360694,2,36.0,0.04841939333778154,6,105.0,0.05420885812729522,0,0.0,1.0,0,0.0,0.9881588300644917,3,103.0,0.0,4,104.0,0.2140949160986694,2,27.0,0.13724715436437177,5,56.0,0.00012416988416288511,6,107.0,0.047110476176698945,2,37.0,0.2335313566469796,3,54.0,0.14189570877443602,33,629.0
350.0,40,767.0,15.03921568627451,0.9300071874331534,3,48.0,0.08591642710530378,6,135.0,0.0016491067735504184,0,0.0,1.0,0,0.0,0.5615074231849829,3,118.0,0.0,6,127.0,8.290810453222891e-05,3,39.0,0.12832579047670117,5,81.0,0.0,6,137.0,0.0749930074756488,4,54.0,0.08096926146430185,3,42.0,0.0,39,781.0
355.0,44,975.0,17.410714285714285,1.1623031460160445,3,63.0,0.09027642777850699,7,170.0,0.0,0,0.0,1.0,0,0.0,0.3431629013744748,3,133.0,0.0,6,157.0,0.019333939886632158,4,58.0,2.3963105654751455e-05,6,106.0,0.0,7,171.0,0.18096408159337687,5,76.0,0.06860797556192984,3,57.0,0.17027100111380555,44,991.0
360.0,48,1202.0,19.387096774193548,1.1789261972448404,4,82.0,0.08601626652252477,8,205.0,0.0,0,0.0,0.41413278635563,1,4.0,0.3217277790594871,3,148.0,0.032222786632390026,7,188.0,0.06849523123299962,4,78.0,0.04667884627636979,5,131.0,0.07750934202874757,7,206.0,0.10274141202198545,6,104.0,0.10950516244312682,3,72.0,0.11114882595254931,48,1218.0
