step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
70.0,2,3.0,0.15,4.384769677770753,0,0.0,1.0,0,0.0,0.44358509368434457,0,2.0,0.3852056261082167,0,2.0,0.1801268612652729,1,0.0,0.42920719898904297,0,2.0,0.22451046527348173,0,21.0,0.08489024978857768,0,0.0,1.0,0,0.0,1.0,1,3.0,0.25971350430177204,0,0.0,1.0,2,30.0
75.0,3,5.0,0.25,5.229438775481823,0,0.0,0.11796638939199922,0,0.0,0.24823042545391064,1,5.0,0.2025947052810331,0,2.0,0.6219497974203128,0,0.0,0.37159862182191067,1,4.0,0.20835255717168144,0,7.0,0.3739580077009129,0,0.0,1.0,0,0.0,1.0,0,0.0,0.776120329779689,0,0.0,1.0,2,18.0
80.0,6,17.0,0.8947368421052632,4.033262471827961,0,0.0,0.3979183332213848,0,0.0,1.0,1,8.0,0.3133167094861492,0,0.0,0.42764017083467765,3,6.0,0.00022247973749606957,1,2.0,0.0006212427242864549,0,0.0,0.9068921205931049,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,16.0
85.0,4,36.0,2.0,4.50937314723056,0,0.0,0.27734250924502213,0,2.0,0.7010374815055077,1,16.0,0.33235131388339156,0,2.0,0.46751874527909454,2,18.0,0.1748875889009729,1,7.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,45.0
90.0,3,27.0,1.4210526315789473,4.724948100761622,0,1.0,0.2268539493745647,0,0.0,0.18595487182095108,0,2.0,0.6583289643086438,0,2.0,0.4383491939440707,3,31.0,0.17657762831107474,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.48190927051021004,3,38.0
95.0,3,42.0,2.1,5.496992224251232,0,0.0,0.6023993588179961,0,2.0,0.5347167423005387,0,1.0,0.34678190598239056,0,0.0,0.45813554449468513,3,44.0,0.07584949010873974,0,0.0,0.19062338419210814,0,0.0,1.0,0,0.0,0.9432583694730873,0,0.0,1.0,0,0.0,1.0,0,2.0,0.15514459441584733,3,49.0
100.0,1,5.0,0.23809523809523808,6.846705748174613,0,0.0,0.9011708041235301,0,2.0,0.5058821048791805,0,1.0,0.6080774559043272,0,0.0,1.0,0,29.0,0.3365973136481278,0,0.0,0.44008632825977556,0,0.0,0.6545571474646488,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,0.15124921233274738,1,39.0
105.0,6,19.0,0.9047619047619048,5.2760242774746695,0,0.0,0.8430048299345534,1,6.0,0.2511413944715508,4,6.0,0.0030058866635216813,0,0.0,0.0759801698565591,0,0.0,0.6173348994697961,0,0.0,0.018974118894001944,0,0.0,0.26646083808265697,0,2.0,0.8036881920151562,0,0.0,1.0,0,0.0,0.976707168330686,1,12.0,0.3945067458435252,6,26.0
110.0,10,42.0,1.826086956521739,3.430336327221403,1,0.0,0.18186556627209313,1,11.0,0.0,4,26.0,0.13553972975518377,0,0.0,0.42284516009240836,2,4.0,0.19367711845833258,1,4.0,0.0,0,0.0,0.43794825167450974,0,0.0,0.3719416122499899,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,9,45.0
115.0,5,30.0,1.25,3.111855293766476,1,5.0,0.27500388456757885,1,16.0,0.0,0,9.0,0.09386243667348795,0,0.0,1.0,0,4.0,0.3489444893736123,1,9.0,0.0,1,2.0,0.23044096468801403,0,0.0,0.1859626384020829,0,0.0,0.1347272170319737,1,0.0,0.0,0,0.0,1.0,5,45.0
120.0,5,45.0,1.8,5.432298511504141,2,12.0,0.126481526244277,1,21.0,0.4570896233621438,0,0.0,1.0,0,0.0,1.0,0,1.0,0.30126019502271134,1,20.0,0.26772282908992084,0,0.0,0.5616525966355425,0,4.0,0.6526295501616871,0,0.0,0.3886225716157117,0,0.0,0.3611991239388785,0,0.0,0.5055044053962529,4,58.0
125.0,2,26.0,1.0,5.919875003593194,0,2.0,0.5207152413020988,1,26.0,0.35169528404861344,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9644783291754456,0,6.0,0.534846641066166,1,2.0,2.1044639134425303e-05,0,6.0,0.6113263947153055,0,0.0,0.10493399681199642,0,0.0,0.6096033534145552,0,0.0,1.0,2,42.0
130.0,7,43.0,1.7916666666666667,4.187963876512886,2,7.0,0.2880318087530749,1,31.0,0.2666351277959903,0,0.0,1.0,0,0.0,0.9913324694916652,0,2.0,0.36536107500619047,0,0.0,0.46585129736209624,0,0.0,1.0,2,7.0,0.01650877371814847,0,5.0,0.24322411216512446,1,4.0,3.646914239814418e-05,0,0.0,1.0,6,56.0
135.0,8,77.0,3.2083333333333335,4.00631572220649,2,17.0,0.029348003462013078,1,36.0,0.0,0,0.0,1.0,0,2.0,0.4257159757222347,0,2.0,0.5773820604832245,1,1.0,0.005266696423006138,0,0.0,1.0,3,22.0,2.3559452116265917e-06,0,5.0,0.31638180809987276,1,11.0,0.23586185881309069,0,0.0,0.2663579839365764,8,96.0
140.0,10,88.0,3.8260869565217392,2.953506528372268,2,27.0,0.1285804477648155,0,0.0,1.0,0,8.0,0.4229600009161932,0,0.0,0.27492393818418953,2,7.0,0.11811394019793323,1,6.0,9.397490079618189e-06,0,0.0,1.0,3,37.0,0.09614373202571176,1,5.0,0.057288153129674356,1,16.0,0.4089671359304821,0,0.0,0.5576403073166496,10,106.0
145.0,9,90.0,3.6,4.0914863864129405,0,14.0,0.11552530458857026,0,0.0,0.39458429447845916,0,10.0,0.4966395724871715,0,0.0,0.616017219161604,4,23.0,6.269090955001447e-05,1,11.0,0.0,0,0.0,1.0,3,52.0,0.11358369453032019,1,10.0,0.1625607563389841,0,0.0,0.5431931794029639,0,0.0,1.0,9,120.0
150.0,7,72.0,3.0,3.4842913023469197,0,14.0,0.1982816352533554,0,0.0,0.4938307756071465,0,3.0,0.205946190299063,0,0.0,1.0,5,43.0,0.0,1,16.0,0.0,0,0.0,1.0,0,18.0,0.23029837815009777,1,15.0,0.2149575646488254,0,0.0,1.0,0,0.0,0.43858376790132086,7,109.0
155.0,9,107.0,4.28,3.957263746396975,1,19.0,0.3267294996557054,1,2.0,0.0019437690658785575,0,3.0,0.5397258646107953,0,0.0,0.41287449322138525,4,63.0,0.019058893353684245,1,21.0,0.0,1,0.0,0.3473004690675249,0,0.0,0.5432247991357891,1,20.0,0.3385231676783877,0,0.0,1.0,0,0.0,0.7611015243363776,9,128.0
160.0,6,74.0,2.8461538461538463,4.587600568109679,1,24.0,0.25970053581124924,1,7.0,0.0,0,0.0,0.008490908899511155,0,0.0,0.7326303888242324,1,38.0,0.15744331792468547,1,26.0,0.3252433233258749,0,0.0,0.764038696007985,0,0.0,1.0,2,28.0,0.00015056156835074503,0,0.0,1.0,0,0.0,0.3840726357968849,6,123.0
