step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,2.061740637233015,0,0.0,1.0,0,0.0,1.0,0,0.0,0.258347029173336,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.061789205557432864,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,4.086401150614256,0,0.0,1.0,0,0.0,0.22853346438453406,0,0.0,0.31230543470146377,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3061831543139794,0,0.0,1.0,0,0.0
15.0,2,2.0,0.2857142857142857,4.543628450697469,0,0.0,1.0,0,0.0,0.3591700487600603,1,2.0,0.24059532797388386,0,0.0,0.6349728333802077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5145759129963076,0,0.0,1.0,1,2.0
20.0,4,11.0,1.2222222222222223,3.522797362686585,0,0.0,1.0,1,3.0,5.0322499800751706e-05,2,8.0,0.0018749460546100237,0,0.0,0.02832770862416654,0,0.0,1.0,0,0.0,0.16593046009843881,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5346318698784326,1,0.0,0.0,0,0.0,1.0,4,11.0
25.0,3,12.0,1.0909090909090908,3.882561558285268,0,0.0,1.0,1,8.0,0.30615761374128697,0,4.0,0.2506911799225887,1,4.0,0.46185537435907154,0,0.0,1.0,0,0.0,0.4816907931445249,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2642504639544793,0,0.0,0.26305120994450737,0,0.0,1.0,2,16.0
30.0,5,24.0,1.8461538461538463,3.3365446927415836,0,0.0,0.44655609310016603,2,13.0,0.0,0,0.0,0.07269866922200753,2,10.0,0.0037865838829402765,0,0.0,1.0,1,3.0,0.23338990753651603,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4829220655327261,0,0.0,1.0,5,26.0
35.0,5,41.0,2.7333333333333334,4.390543136648199,0,0.0,0.2246446060244581,1,18.0,0.30271437990219624,0,0.0,1.0,2,20.0,0.0,0,2.0,0.6092083438271623,0,2.0,0.7625483774737221,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,1,3.0,0.230107952296513,0,0.0,1.0,5,45.0
40.0,7,67.0,4.1875,4.274114776732382,1,3.0,0.00011589147819475272,1,23.0,0.16359989811226794,0,0.0,1.0,2,30.0,0.0,0,2.0,0.5869091779069625,1,5.0,0.3157441209884154,1,0.0,0.0,0,0.0,0.9034967177584494,0,0.0,0.46418557320223003,1,8.0,0.4215457572471048,0,0.0,1.0,7,71.0
45.0,8,67.0,4.1875,1.4935243333633514,0,0.0,1.0,1,3.0,2.4531743291345515e-05,1,0.0,0.0,2,40.0,0.0,0,0.0,1.0,2,11.0,0.0027128941363079363,0,0.0,0.3260780621430057,0,0.0,0.012991568838936027,0,0.0,0.2582295588986736,2,15.0,3.8466254383263214e-05,0,0.0,1.0,8,69.0
50.0,10,108.0,6.0,2.633978007146417,0,0.0,1.0,1,8.0,0.0,0,3.0,0.4351114770987268,2,50.0,0.0,0,0.0,1.0,3,21.0,0.0,0,0.0,0.09310284130726709,0,0.0,1.0,2,6.0,0.0020972668325227183,2,25.0,0.0600508470668234,0,0.0,1.0,10,113.0
55.0,5,53.0,2.789473684210526,4.2967318052050585,0,2.0,0.24943619640554396,1,15.0,0.361865226760426,1,4.0,0.2162964755682944,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3343729348156136,1,6.0,0.19077726703351117,0,2.0,0.382296539077541,0,0.0,1.0,2,35.0,0.17751283129219395,0,0.0,1.0,5,64.0
60.0,4,54.0,2.5714285714285716,5.112816315180073,0,2.0,0.607862190353941,0,0.0,1.0,1,0.0,0.07954422075510635,0,0.0,0.4052688107768344,0,0.0,0.9761408208568859,0,2.0,0.3584032287211349,1,13.0,0.3800119755638746,0,2.0,0.47545234923470875,0,4.0,0.5154445580904564,2,45.0,0.07538464634231677,0,0.0,1.0,4,68.0
65.0,6,63.0,3.15,4.538225081064949,1,5.0,0.4720661952060525,0,0.0,0.12568286203487053,0,0.0,0.2657891291513314,0,2.0,0.38320455159298383,1,0.0,0.0,1,4.0,0.0,0,2.0,0.1061945345622536,0,0.0,1.0,1,5.0,0.5354763013563744,2,55.0,0.1773497683047984,0,0.0,1.0,6,73.0
70.0,4,21.0,1.0,4.757619859319096,1,8.0,0.0,0,0.0,0.4287756594785716,0,0.0,0.6677573240557932,0,2.0,0.5162074714820261,1,0.0,0.41424589311309656,1,9.0,0.06105366434972638,0,2.0,0.2085652456092501,0,0.0,1.0,0,0.0,0.07234252123596999,1,4.0,0.1989629344911382,0,0.0,1.0,4,25.0
75.0,6,27.0,1.2272727272727273,4.731728518497481,1,15.0,0.1595397011995295,1,1.0,0.0005293630634017959,0,0.0,1.0,0,0.0,0.3700099997486803,1,1.0,0.40203741199455856,0,0.0,0.3609310961648197,0,0.0,1.0,0,0.0,1.0,1,3.0,7.976036363510252e-05,1,9.0,0.3383942582528867,0,2.0,0.9590296577050436,5,31.0
80.0,3,25.0,1.1904761904761905,5.0208332089932,1,20.0,0.33748455093552465,0,1.0,0.38748907869202287,0,0.0,1.0,0,0.0,0.4132459954878276,2,9.0,0.2094832344351475,0,0.0,0.6054456710727951,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.5325055938281746,3,34.0
85.0,5,26.0,1.1818181818181819,3.747929653983014,0,0.0,0.5647287610929543,0,1.0,0.1756384293572737,0,0.0,1.0,3,9.0,0.0015770478570099064,2,22.0,0.2071956882133613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.307946480060882,5,36.0
90.0,6,44.0,1.8333333333333333,3.9781078660053484,0,0.0,0.2374533040633804,1,5.0,0.31102040237308304,0,0.0,1.0,0,5.0,0.16162178495679386,4,40.0,0.10449740274955871,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,8.24788706310178e-06,6,57.0
95.0,7,79.0,3.16,5.384689329747911,0,0.0,0.4948649581856594,1,10.0,0.45019620192951054,0,2.0,0.32742306614014244,0,0.0,0.4616978337874548,5,63.0,0.13362536441140876,0,0.0,0.15401614752806875,0,2.0,0.978737296237165,0,0.0,0.8984775894357759,0,0.0,1.0,0,0.0,1.0,1,14.0,0.23605821790601897,7,91.0
100.0,2,25.0,1.0869565217391304,5.881424993490985,0,0.0,1.0,0,2.0,0.5393557441902951,0,2.0,0.7282780747494197,0,0.0,0.42367817654518747,1,43.0,0.3593262766251618,0,0.0,0.4875399003449751,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,19.0,0.17764402964210912,2,66.0
105.0,8,40.0,1.7391304347826086,3.6744507181698283,0,2.0,0.6468302767806406,2,8.0,0.19139336409431082,3,9.0,0.004462311087483403,0,0.0,0.07814677300430695,1,14.0,0.2945695794484351,0,0.0,1.0,0,0.0,0.41957885276921636,0,2.0,0.8167603928923679,0,0.0,1.0,0,0.0,1.0,2,28.0,0.25912052502654676,8,63.0
110.0,4,14.0,0.56,4.155255266212932,0,0.0,0.3699876275999871,0,2.0,0.29855501128367745,0,3.0,0.29277117522911333,0,0.0,0.4674862714839151,2,13.0,0.1814104656036338,0,0.0,1.0,0,0.0,0.5065261774455831,1,3.0,0.016822179875452797,0,0.0,1.0,0,0.0,0.7792632982734501,0,0.0,1.0,3,21.0
115.0,3,4.0,0.15384615384615385,5.973669470069085,0,4.0,0.5599101848811042,0,0.0,0.669166206450144,0,0.0,0.7689247326947705,1,1.0,0.0018914360730841523,0,4.0,0.5793746965436274,0,4.0,0.4130222034493275,1,3.0,1.561696553194189e-05,0,3.0,0.31499547615166534,0,0.0,0.23186673072850159,1,0.0,0.0,0,0.0,1.0,3,19.0
120.0,5,17.0,0.6296296296296297,5.509672788913417,2,2.0,0.16070774881944425,0,0.0,1.0,0,0.0,0.6889880113803426,1,6.0,8.837848278516195e-06,0,2.0,0.9141012127020534,0,4.0,0.6780230872169637,1,8.0,0.11030526139171712,0,4.0,0.3465630625573164,0,0.0,0.5951828227529506,0,2.0,0.534945793995605,0,0.0,1.0,4,28.0
