step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,1.993485908024013,0,0.0,1.0,0,0.0,1.0,0,0.0,0.1988335261930405,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.05831301252337483,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,4.181513103214092,0,0.0,1.0,0,0.0,0.25514885377120644,0,0.0,0.25526599557563934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.34548739663872213,0,0.0,1.0,0,0.0
15.0,2,2.0,0.2857142857142857,4.847673400992278,0,0.0,1.0,0,0.0,0.5271312278540257,1,2.0,0.25410197524009015,0,0.0,0.5322879447917224,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0
20.0,3,8.0,0.8888888888888888,4.890663337355172,0,0.0,1.0,0,0.0,1.0,1,7.0,0.005244504692375068,1,1.0,0.002992877413240083,0,0.0,1.0,0,0.0,0.15068653823665362,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7549257191874621,1,0.0,0.0,0,0.0,1.0,3,8.0
25.0,5,24.0,2.1818181818181817,3.738868456364811,0,0.0,0.3064067011716254,0,0.0,0.5864880809960678,2,17.0,0.14809822764252165,1,6.0,0.4426844329369053,0,0.0,1.0,0,0.0,0.5005533838435743,0,0.0,1.0,0,0.0,1.0,1,1.0,0.0028437333558966904,0,0.0,0.27810597748833643,0,0.0,1.0,4,24.0
30.0,6,46.0,3.5384615384615383,3.9520764626896367,0,0.0,0.5191915084142447,1,0.0,0.0,2,27.0,0.0,2,13.0,0.0011020478396571512,0,0.0,0.2352086897524006,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,1.680522919001512e-05,0,0.0,0.4533668847371577,0,0.0,1.0,6,46.0
35.0,5,60.0,4.285714285714286,4.18680505920214,0,0.0,1.0,0,0.0,0.26299290590617785,2,37.0,0.0,2,23.0,0.0,0,0.0,0.6180250327881123,0,0.0,0.49812006740172055,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.24396797137683965,0,0.0,1.0,5,60.0
40.0,3,50.0,3.5714285714285716,5.719611429581805,0,0.0,1.0,0,0.0,0.4634421524416783,2,47.0,0.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.0003728319899949571,0,2.0,0.4667347317185979,0,0.0,1.0,0,0.0,0.5052951838901873,0,2.0,0.6040258995981094,0,0.0,1.0,3,54.0
45.0,4,12.0,0.8571428571428571,4.993018145484112,0,0.0,1.0,1,3.0,0.45532755447067014,1,23.0,0.04296880824482138,0,0.0,1.0,0,0.0,1.0,1,5.0,0.0,0,4.0,0.4971069994754817,0,0.0,1.0,1,1.0,0.2559184548401698,0,0.0,1.0,0,0.0,1.0,4,36.0
50.0,4,20.0,1.25,5.470139353115767,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7438885117176186,0,0.0,0.5962784880629273,0,0.0,0.8083644112499443,2,12.0,0.1170558286966577,0,0.0,0.4024865750333349,0,0.0,1.0,2,7.0,0.0024623062858761527,0,0.0,0.5254869326478886,0,0.0,0.4069503737484899,4,19.0
55.0,0,0.0,0.0,5.223828670607001,0,0.0,1.0,0,0.0,0.5586802061293574,0,0.0,1.0,0,0.0,0.1207281152309412,0,0.0,1.0,0,2.0,0.4845282999669903,0,0.0,0.10327813851521332,0,2.0,0.18004098914419067,0,0.0,1.0,0,0.0,0.36473681710383904,0,0.0,0.5951027428141331,0,4.0
60.0,2,5.0,0.29411764705882354,6.283702018649426,0,0.0,0.8374312257785952,0,0.0,1.0,1,0.0,0.13107758784616208,1,5.0,0.2936154591516433,0,0.0,1.0,0,2.0,0.32843858240837154,0,0.0,0.3992036738721321,0,2.0,0.899863169139173,0,2.0,0.7079009484304026,0,0.0,0.21224568476216343,0,0.0,1.0,2,11.0
65.0,5,14.0,0.7368421052631579,4.2517686995417865,1,4.0,0.18500406292396204,0,0.0,0.10778715133564945,0,0.0,0.3862326962021849,1,10.0,0.28418614434543876,1,0.0,0.0,0,2.0,0.40413278248220713,0,0.0,0.09935340755780712,1,3.0,0.004055057473964926,1,3.0,0.28634106401955295,0,0.0,0.412463745708728,0,0.0,1.0,5,22.0
70.0,7,41.0,2.2777777777777777,3.6419517638364414,0,2.0,0.5943847888262895,0,0.0,0.377401484791978,0,0.0,0.5645293837231492,3,23.0,0.10182273633894787,0,1.0,0.6379154687486228,1,5.0,0.08823880306210183,0,0.0,1.0,1,8.0,0.0,1,8.0,0.0,1,3.0,0.32248497131409326,0,0.0,1.0,7,50.0
75.0,6,39.0,1.95,4.127308427987283,0,0.0,0.09263026654749897,0,0.0,0.5410522334936422,0,0.0,1.0,0,1.0,0.5411358519798775,1,2.0,0.2595991192660869,1,10.0,0.2975396329380794,0,0.0,1.0,1,13.0,0.0,1,13.0,0.0,1,8.0,0.2725690775956356,0,0.0,1.0,5,47.0
80.0,6,43.0,2.0476190476190474,3.8746512656855803,0,0.0,0.37809279936577095,0,0.0,0.11442709681828113,0,0.0,1.0,0,1.0,0.22258312125196056,3,10.0,0.058316650562571494,1,15.0,0.0,0,0.0,1.0,1,18.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,44.0
85.0,5,48.0,2.4,4.4676696089123675,0,2.0,0.36817549494367774,1,6.0,0.3407697363320075,0,8.0,0.3599774291569135,0,0.0,0.5874510060709057,3,26.0,0.08592166637881579,0,0.0,1.0,0,0.0,1.0,1,23.0,0.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9310825122194274,5,67.0
90.0,2,35.0,1.8421052631578947,4.232990641648604,0,4.0,0.5416557269829825,1,9.0,0.08447219909804644,0,2.0,0.454146880925417,0,0.0,0.3101881240137276,0,9.0,0.2140239771102271,0,0.0,1.0,0,0.0,1.0,1,28.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,52.0
