step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,2.1854547507246025,0,0.0,1.0,0,0.0,1.0,0,0.0,0.22778486988717758,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.06740294450753741,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,4.502329705341253,0,0.0,1.0,0,0.0,0.3344432464913235,0,0.0,0.2970061953688299,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3718851830306207,0,0.0,1.0,0,0.0
15.0,2,2.0,0.2857142857142857,4.329985970641291,0,0.0,1.0,0,0.0,0.3964911159003,1,2.0,0.22837387204930168,0,0.0,0.8752226648405573,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0
20.0,3,9.0,1.0,5.266512256795029,0,0.0,1.0,0,0.0,1.0,2,9.0,0.0011330019686925587,0,0.0,1.0,0,0.0,1.0,0,0.0,0.14643052359950856,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7334830849271053,1,0.0,0.0,0,0.0,1.0,3,9.0
25.0,3,19.0,1.7272727272727273,5.428263410718257,0,0.0,1.0,0,0.0,0.7946756997230214,2,19.0,0.18252710578562215,0,0.0,1.0,0,0.0,1.0,0,0.0,0.42256623070122257,0,0.0,0.9665109928871597,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2681041685074691,0,0.0,1.0,2,19.0
30.0,2,2.0,0.15384615384615385,3.8246034491918595,0,0.0,0.4055584426783897,1,0.0,0.06113273554212286,0,10.0,0.11181754104093188,0,0.0,1.0,0,0.0,0.30729462666611873,0,0.0,1.0,1,2.0,0.30209114281560967,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4752073868482605,0,0.0,1.0,2,12.0
35.0,3,8.0,0.5714285714285714,5.142662214120236,0,0.0,0.633416445101155,0,0.0,0.2744887375853556,1,5.0,1.17344536528361e-05,0,2.0,0.21489588225737302,0,0.0,0.6112456178989584,0,2.0,0.4200765068169408,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,1,3.0,0.1076979743846879,0,0.0,1.0,3,12.0
40.0,1,0.0,0.0,8.024381241821825,0,0.0,1.0,0,0.0,0.6141781696722372,0,0.0,1.0,0,2.0,0.9162030179654546,0,1.0,0.96068208778033,0,2.0,0.5321368373270746,1,0.0,0.0,0,0.0,1.0,0,0.0,0.44500984645507846,0,0.0,0.7744314107470015,0,0.0,1.0,1,5.0
45.0,3,5.0,0.35714285714285715,6.2436053933889815,0,0.0,1.0,1,2.0,0.3973832534558305,1,0.0,0.2899537498916996,0,0.0,1.0,0,0.0,1.0,1,7.0,0.3440382972605186,0,0.0,0.34039125414039034,0,0.0,0.6857821956832679,0,0.0,0.3461892144719734,0,0.0,1.0,0,0.0,1.0,3,9.0
50.0,3,10.0,0.7142857142857143,4.688785494461862,0,0.0,0.3050381295655147,0,0.0,0.26381922828983023,0,2.0,0.5596437870115607,0,0.0,1.0,0,0.0,1.0,3,14.0,0.1253727272807902,0,0.0,0.221047291223414,0,0.0,0.37577595541022996,0,0.0,1.0,0,0.0,0.14015187032264909,0,0.0,0.35250138464776026,3,16.0
55.0,4,26.0,1.8571428571428572,4.05518778692239,0,0.0,0.5505674846630884,1,4.0,2.507960501892872e-05,1,4.0,0.2501702706961127,0,2.0,0.22677868024590003,0,0.0,1.0,2,24.0,0.10902952783051406,0,0.0,0.10672757074953415,0,0.0,1.0,0,0.0,0.418061432606592,0,0.0,0.38910432731817224,0,0.0,0.7047893312804849,4,34.0
60.0,2,2.0,0.11764705882352941,4.8008847305650875,0,0.0,0.7971929466012498,0,0.0,1.0,1,2.0,0.09392037937227096,0,2.0,0.48100999829581104,0,0.0,1.0,0,0.0,0.05894810555342684,0,0.0,0.4075148189444159,0,0.0,1.0,0,0.0,0.37138269156871917,0,0.0,0.23528203936784867,1,2.0,0.0007981251553754267,2,6.0
